submission_date,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,Delaware,Connecticut,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming
11/13/2020,739,2226,1848,3476,81,5196,0,379,379,4405,3035,105,4637,1519,11028,8322,0,3293,0,2841,1840,153,7430,8689,2490,969,1642,3885,924,1912,382,4856,1165,2269,5643,7715,3355,1081,5551,765,1979,1855,4662,11401,5352,1161,100,2233,5581,1153,540
11/14/2020,648,1979,874,2383,35,4183,0,408,408,9820,2084,0,3824,928,10631,6710,0,1449,11,2076,1726,173,0,7553,2199,589,1272,3117,1089,1327,360,5055,1030,1177,3450,7853,2206,862,5199,507,1507,1199,5817,7923,2667,2677,46,2309,6320,887,613
11/15/2020,578,1410,1308,1476,10,4296,4639,749,749,4530,1247,92,3222,1099,11632,5147,7234,1511,7,1967,2149,246,13162,7437,7149,905,869,1972,1082,3440,358,2925,1253,1914,4027,7268,2026,766,4476,669,1119,897,7951,7828,1971,2125,119,1492,4638,781,699
11/16/2020,634,1616,1554,2984,36,4331,1702,203,203,7285,4335,44,3035,1781,12601,5463,0,2911,17,2263,2018,156,7886,5931,5853,1593,1371,3288,1263,2204,274,4749,2105,1697,4857,7079,4196,924,5900,1405,1395,1006,1841,13644,3178,2071,96,2589,7593,864,1260
11/17/2020,545,2638,1715,3206,61,4650,2042,398,398,7727,3161,62,4129,1310,8922,6015,5853,2745,28,2744,2910,215,6218,5094,5211,1395,1184,3367,1382,2812,446,4736,2892,1665,5317,6385,3678,1099,6339,1014,1546,1387,4472,10987,3071,1954,57,1303,8510,953,822
11/18/2020,490,2424,2238,4123,106,6107,2353,0,0,8882,3424,100,4149,1543,14612,7281,0,3637,15,2532,2353,224,7983,7863,5220,1638,1236,4296,1404,2663,528,4880,3665,2416,5393,7787,3438,1204,7126,1035,1767,1071,2887,14269,3968,2544,149,1987,7448,1122,894
11/19/2020,460,2463,2061,4471,91,5765,2088,663,663,8831,3435,89,4284,1786,13012,6808,5939,3816,34,2288,2885,165,10140,6794,4871,1972,1475,3688,1524,2381,520,4213,2982,1839,5401,8808,3676,1302,6808,1288,1889,1328,3444,13795,4588,2348,148,2132,7077,1081,960
11/20/2020,675,2335,1905,3638,86,6113,0,505,505,8175,6213,153,3700,1070,11891,6872,0,3702,0,2991,2168,237,7840,6252,2436,779,1249,3415,1143,1368,484,5144,2342,2019,5806,7863,3600,1493,6778,743,1864,1144,4355,14922,3395,2117,88,1717,7029,1118,281
11/21/2020,543,1798,1352,4331,33,3921,0,487,487,6374,2328,120,2839,819,10012,6174,0,2192,27,2721,1658,184,0,7205,2136,699,1138,4514,714,1032,317,4427,2456,2155,9154,8133,2174,1502,7075,457,1207,851,4589,9769,3197,3242,83,0,4019,880,759
11/22/2020,498,1574,1017,2659,50,3689,5271,856,856,6114,1924,103,2709,1437,8322,5556,7526,2132,24,1785,1667,256,11943,6343,6560,665,701,2419,1004,1860,444,4275,2252,2339,6017,11885,1941,1163,4762,906,1281,783,4074,7641,2244,2544,85,6277,3455,636,1262
11/23/2020,584,2785,2122,4544,43,4150,540,0,0,8102,3676,56,2894,1640,9469,5625,0,2606,39,2225,2697,227,6782,6416,5042,1092,1123,3100,1077,1761,340,4987,2099,2853,5090,8604,4337,1000,6669,950,1763,1010,1304,16580,2701,2718,32,3482,6748,969,528
11/24/2020,670,2453,1965,3982,106,4191,1872,331,331,8126,3177,100,3492,1773,11378,5983,5738,3301,27,3224,2319,0,4687,6387,4404,1746,1061,4212,964,2394,394,4730,1855,3159,6593,10835,3510,1170,6759,1210,1693,1284,2118,18811,1781,2600,81,2887,5997,967,802
11/25/2020,553,2639,2348,3476,104,6053,0,584,584,16809,3608,117,3188,551,12022,6373,0,0,0,0,2378,238,0,0,897,1005,1117,4174,790,2876,0,4877,1694,2542,7241,0,3017,1503,8425,415,2119,0,4404,14697,3829,1544,79,0,5666,1130,0
11/26/2020,662,917,1052,4312,54,4270,3429,1091,1091,-14,3009,83,1459,1446,7574,5643,5224,5616,41,4464,1590,23,17368,5698,3690,1553,114,3834,703,1114,537,4822,2056,1536,7808,17065,1340,826,7360,982,1988,2138,4340,3987,2313,3173,99,4261,1422,866,1012
11/27/2020,650,2119,1349,4136,56,4330,0,581,581,6062,3038,75,2002,1160,7873,4471,0,2427,0,2914,1999,220,8351,9022,2456,1845,1049,3444,723,1257,689,3740,2130,2912,5706,6895,2631,1674,8053,1082,1135,819,6750,4325,2043,2325,28,2467,5473,799,155
11/28/2020,612,2236,1221,3221,32,3489,0,403,403,7131,1952,54,1705,824,7178,4304,0,2743,16,2501,1923,0,0,8946,2147,1485,956,3820,594,1143,478,5187,1435,1298,7075,7729,2309,1614,5529,759,1391,801,3052,7050,1722,1893,67,2066,4055,1152,561
11/29/2020,507,2295,1112,822,20,4133,4714,689,689,6426,2047,81,1485,1214,6190,5665,4425,2116,13,1166,2765,468,10790,5794,6712,1141,397,2734,403,1941,514,4024,1678,1642,7943,6631,2240,1311,4282,1184,1545,564,7975,11725,1897,2228,72,2319,2676,845,816
11/30/2020,511,3376,1950,10322,70,4405,1459,0,0,8540,4842,43,1991,1607,12542,5396,0,4127,35,2845,2220,232,6511,3549,5079,2457,1007,2883,480,1787,772,5463,2324,2698,7780,9030,4899,1223,5662,1446,2104,448,5693,18540,2510,2417,67,2197,4635,976,500
12/1/2020,697,3928,2212,3840,113,3862,2672,355,355,9890,5734,68,3371,1429,9757,6597,4615,3597,46,4613,2044,350,7433,5165,4600,2168,1135,4199,970,2336,566,5061,1544,2129,8811,7835,4042,1506,8291,1471,2395,1291,4099,19222,4004,2022,222,3126,4565,1087,702
12/2/2020,760,3531,2789,5442,113,6037,4751,758,758,10656,5839,139,4877,1721,10959,8460,0,3836,23,6477,3792,287,7957,6149,4543,2480,782,5637,844,2180,593,5563,1899,2536,10654,8921,3286,1133,11406,1609,3071,1145,3967,17552,3945,2877,181,2095,5604,1120,571
12/3/2020,750,3840,2827,5680,145,5013,1538,942,942,9898,6376,100,634,1911,10526,7899,6234,3592,24,5192,3193,282,9425,5347,4190,1942,1314,5303,555,1615,765,6386,2073,2902,10621,10114,3238,2144,11763,1500,3100,1050,4356,16796,3005,3793,121,1853,5673,1147,659
12/4/2020,922,3390,2245,6799,209,5125,0,698,698,10198,5017,111,1891,1339,9887,7690,91,3872,0,5356,2643,222,6308,6308,2109,1473,633,6018,477,2243,448,5924,1921,3194,10891,10469,2949,1806,12884,1098,2991,906,4914,14391,3674,3880,131,1503,5711,1400,204
12/5/2020,757,2288,1542,5376,85,3234,0,816,816,8175,2034,97,2110,805,7598,6598,-91,2567,36,4747,2302,425,0,5581,1776,1263,806,6438,361,1266,633,6602,1232,2511,9292,7592,2013,1253,8630,963,2628,687,3072,10380,2563,3817,121,1654,3149,1425,376
12/6/2020,476,2352,1118,1567,59,4037,8129,799,799,7537,5285,78,963,1383,8691,5661,5730,1960,23,2463,2632,277,9824,5290,5898,1732,716,4372,475,1293,1045,4420,1859,2448,7888,9273,2007,1292,6330,1269,2272,509,8136,9491,2231,3860,65,6957,2322,1131,668
12/7/2020,562,4436,2283,12314,112,3971,2414,1682,1682,7801,5577,53,1526,2012,7910,5385,0,3076,45,3627,2692,404,6676,3051,4528,3658,755,4670,2333,1476,807,6166,0,2694,10441,25721,3939,1294,10170,1360,2637,538,6019,19842,2333,4399,100,2923,4620,932,490
12/8/2020,584,3522,2327,4444,196,3757,2290,0,0,9411,5512,73,2465,2298,8256,5754,5778,3468,32,5675,3202,406,5342,4516,3800,1371,787,6495,557,1321,969,5111,3003,3053,10059,10094,3405,1205,8703,1398,2460,985,8213,13606,2574,3914,105,2536,4171,1402,410
12/9/2020,620,4735,2202,4928,220,4649,2431,643,643,11071,7623,116,2110,1825,11101,6518,0,4314,40,5130,2616,344,6302,3499,3844,2327,759,5556,506,1850,680,5803,1781,2193,10298,0,3607,1551,11972,1200,3780,704,6011,15299,3401,3395,128,2550,4709,1233,338
12/10/2020,622,3853,2770,6983,159,4678,3782,1840,1840,11409,6191,79,2215,1582,9420,7200,5491,3670,43,5475,3538,414,5626,3750,3868,2665,978,7540,377,1103,1188,4299,1834,2783,10884,22097,3417,1582,12745,1261,3645,945,7289,14451,2183,4177,128,3141,4478,942,562
12/11/2020,517,4066,2628,8077,225,3961,0,0,0,10385,6447,196,1639,1022,8737,7401,0,3540,0,4968,2638,288,4813,4430,2010,1500,774,6153,281,811,784,6795,1793,2641,10128,11252,3191,1419,11084,946,3522,735,6691,16372,3692,3294,85,4181,4624,1514,122
12/12/2020,637,2790,1450,5853,122,2559,0,584,584,8762,4798,77,1119,547,7216,5898,0,2444,51,4677,2314,427,0,3425,1717,1648,659,6819,196,1173,712,4693,1442,2882,9663,9266,2184,1014,10684,527,2697,631,11352,8337,2083,3240,127,2328,2965,1066,453
12/13/2020,422,2264,1355,11806,77,2911,7231,997,997,8343,3720,187,973,1038,7214,4967,4724,1786,27,3572,2401,410,7621,3018,5441,2205,0,4770,326,483,919,5536,1499,2579,9835,7875,1876,1157,7962,1132,2499,316,10319,9430,1968,3160,104,1734,2329,1177,415
12/14/2020,278,3638,2141,4134,142,2278,1470,1472,1472,9296,7437,52,1267,1802,7359,4241,0,2928,50,3720,2405,551,5391,2323,4184,2343,737,5236,2,1517,670,4607,1258,2320,9509,8755,4440,1082,9556,1043,3195,345,8251,18397,1915,3931,66,1272,4055,1314,289
12/15/2020,603,4107,2306,4837,293,3334,2319,0,0,11282,6624,104,2180,1433,7123,6208,4551,2875,38,5450,2217,609,4644,2248,3888,2261,604,5273,668,1242,888,6317,1800,2366,9525,5409,3753,1530,10049,1140,2954,904,11410,18802,2928,3853,86,9196,2822,1141,246
12/16/2020,377,4695,3039,5817,379,3698,2321,839,839,13102,7777,136,1779,1426,8828,6340,0,3328,31,4985,2569,437,4541,2759,3766,2507,839,5786,494,1297,831,4806,1688,2281,11470,11412,3808,1314,9966,396,4455,594,8945,19849,3203,3296,140,2940,4281,1636,283
12/17/2020,487,5348,2878,7635,300,3693,2680,341,341,12827,8141,122,2200,1340,7377,5949,5857,3169,30,5632,2201,401,4519,2718,3570,1700,509,8444,231,1345,696,4566,1455,2878,11188,9684,3914,1372,9320,927,3652,575,10421,16792,2644,3583,94,3063,3921,1266,766
12/18/2020,330,4221,2693,5560,272,2491,0,1027,1027,11456,5763,152,1478,851,7562,4732,0,3374,0,3995,2054,207,4181,2746,1932,2222,627,6164,251,670,649,4751,1430,2601,9563,8567,3684,1506,9834,1080,3324,564,0,17907,2408,3876,100,2332,4315,1464,129
12/19/2020,178,2548,1536,5366,161,2292,0,480,480,8140,5618,202,1013,891,6003,6483,0,1757,48,4162,2265,338,0,2684,1826,1167,551,6900,82,967,933,5688,1063,2087,10900,8377,2214,1116,7355,440,2597,391,16036,7780,1994,4041,100,2161,2045,1127,174
12/20/2020,150,2380,1457,7748,83,2146,4595,440,440,10907,3520,132,878,917,4699,3865,4174,1976,65,3760,2324,-2,5059,1992,5063,2191,154,4479,332,721,846,3876,815,1939,9758,6548,2225,825,7745,940,2489,347,9891,10280,1819,3593,91,1874,1629,995,456
12/21/2020,438,4979,1941,5870,247,2516,1583,1179,1179,10204,9079,64,1083,1717,6239,3657,0,3047,51,3293,2465,1206,3514,1700,3859,2634,623,5255,270,1221,620,5229,1267,1090,10341,7678,4843,1318,7962,917,4321,435,4441,21147,2302,4651,74,1252,3027,1400,261
12/22/2020,360,4758,2893,6058,361,2948,1745,0,0,11100,7773,95,2098,1391,6762,4662,5089,2936,68,4509,2866,735,3820,1508,3686,2326,575,13312,225,1338,504,5437,1167,2988,13105,7790,3609,897,9605,948,3173,531,7221,23363,2612,4782,72,2315,3063,1199,285
12/23/2020,268,4232,3204,724,351,3030,2038,780,780,12770,10286,125,1531,1248,7037,6196,0,0,46,5655,2432,0,0,1884,2251,1527,407,0,274,695,390,5258,1924,2249,12347,8828,3825,851,9230,894,4583,506,5257,17064,2892,4078,101,2891,3263,1303,0
12/24/2020,0,3625,2122,12938,312,2659,0,638,638,0,6054,119,1174,0,5742,5446,0,0,0,0,2280,321,0,0,553,845,0,6345,133,805,0,5403,1456,1853,12510,0,2721,897,7174,248,3286,0,0,4335,0,1584,0,0,1639,1597,0
12/25/2020,361,1032,702,6106,36,1430,0,820,820,16588,4158,109,393,554,3293,3841,0,5283,0,7424,1758,334,7877,2142,2581,1365,504,5371,110,175,1031,4602,604,1589,9973,11018,1517,608,7581,797,4911,417,14395,2694,3489,3999,185,3626,677,1341,482
12/26/2020,290,2170,908,1296,237,1399,0,584,584,7157,3511,94,576,428,3767,1820,0,1500,19,2973,1985,439,0,2516,2034,1701,347,2898,93,637,876,2954,742,1856,9343,5857,3056,1399,4884,709,1788,427,3188,8046,796,2599,63,714,2558,533,54
12/27/2020,126,2269,1651,10086,64,1650,8457,1132,1132,8040,3941,45,901,795,4453,2465,6373,1454,45,4060,1878,589,3550,1077,6006,1943,219,3888,271,875,861,3584,691,868,11695,4519,3064,820,3779,1287,2787,267,3712,14829,1716,4122,91,1239,1557,726,504
12/28/2020,175,3907,2718,2799,242,1740,767,0,0,11748,9450,71,1364,1514,5644,3976,0,2975,61,3659,2628,588,3963,972,4495,3023,427,3563,372,932,1027,4289,1216,1747,11101,7526,5931,682,8545,1207,3249,501,4797,32552,2736,4048,82,2174,2919,1337,219
12/29/2020,385,5016,3184,5267,432,2451,1696,407,407,13638,9053,104,1712,1340,7374,4735,6371,3770,51,6135,2973,691,4782,1997,4553,2756,874,8551,294,1516,545,5287,1311,2470,12886,8178,4838,1033,8984,1379,4934,562,8220,21469,2614,5239,74,1484,3170,1452,210
12/30/2020,495,4406,2708,7718,428,3238,2045,1468,1468,16827,11709,175,1710,1213,8009,6468,0,0,40,6887,3557,13,0,2195,3800,2575,255,6715,275,1501,786,5525,1678,2137,16900,9632,4154,1649,8992,881,5820,444,5993,18725,4672,5183,136,4422,4212,1109,276
12/31/2020,0,4521,4304,10060,585,3064,0,0,0,0,11137,232,1995,0,0,6288,5312,0,0,0,2952,1042,0,0,1232,1891,0,0,121,918,0,5803,1278,2315,16769,0,3505,0,7714,778,5805,0,0,16311,3110,3988,178,0,2085,2486,0
1/1/2021,801,3711,2000,8883,386,2011,4412,809,809,30531,7533,159,666,1122,11963,5317,0,8709,0,8542,2148,347,9500,2530,2722,1784,389,18892,150,546,1156,5959,1237,1825,13655,14293,2353,2439,9253,871,5254,665,17330,4763,1932,5010,99,0,1129,1507,164
1/2/2021,290,2476,2033,17234,181,2078,0,611,611,10228,5778,122,1048,308,4469,2981,0,2855,49,3110,2483,376,0,2712,2498,1616,437,6487,199,738,1266,4049,1015,2747,13180,6808,2979,1397,4579,649,3891,703,4165,16095,1819,3771,104,8644,2593,1731,302
1/3/2021,260,2161,1306,5158,97,2185,4516,849,849,10935,5163,75,1098,798,5059,3617,3572,2317,48,4358,1956,597,5490,3144,6513,1767,283,5187,0,585,878,2496,921,1414,12056,5942,2777,708,3226,1153,3418,111,3953,18182,2160,4377,80,1039,1626,828,372
1/4/2021,194,5498,4107,5932,368,3458,2332,767,767,15556,10091,107,1830,1538,6839,3395,0,1693,50,4178,3146,525,3031,1573,4921,2791,714,5285,592,1448,664,5328,1184,2423,13102,7580,5542,1035,8818,1581,5469,433,5399,31630,3318,5387,165,2332,4019,1276,322
1/5/2021,328,4591,3705,7206,459,0,2486,629,629,17262,7686,125,2626,1263,7569,6146,5501,5705,46,6419,2970,537,4856,2326,4413,3255,682,6952,324,1436,846,5848,1485,1938,17282,7814,4151,735,9474,1215,5563,608,7588,24010,3769,5379,120,1985,4109,1516,321
1/6/2021,326,5046,3323,9913,583,6030,3304,1220,1220,19334,9790,287,1821,1067,8757,7270,0,4889,47,7136,3732,782,4249,1983,3845,2175,690,10398,282,1122,423,7539,1835,3402,18369,10251,3912,862,9698,1181,7687,448,9000,24578,4597,5238,245,3260,4509,1324,278
1/7/2021,403,5057,2944,11658,493,3187,3236,1526,1526,19136,13296,239,2255,1085,9277,6095,5504,4737,105,7635,3758,612,3908,2374,3561,3205,818,10028,120,1023,891,23925,1637,2866,19273,9535,3380,1762,10178,1183,6438,448,6369,23520,3793,5798,216,4595,4110,1896,479
1/8/2021,311,4863,2886,11094,695,2837,0,0,0,15069,11926,228,1345,977,6717,5966,0,4231,0,7110,3310,279,2898,2469,1743,2212,534,11581,158,1006,719,-9549,1498,2648,17667,8374,3263,1629,10045,1096,7452,321,5844,23290,2613,5141,171,2988,3516,1880,72
1/9/2021,250,2750,3330,11201,468,2201,0,798,798,12041,8193,178,1127,432,4711,5093,0,3227,40,5396,3012,313,0,2159,1651,1227,222,8833,114,406,729,5646,1203,2259,14782,6088,2079,1207,7506,656,4294,417,7419,15855,2276,4530,177,3078,2126,1434,113
1/10/2021,173,2100,1268,8995,264,1677,7364,554,554,11338,7454,162,821,572,4776,3685,5180,2082,45,4239,2665,716,5129,980,4359,1648,329,5936,138,644,707,5334,930,1681,14067,7892,1996,924,5338,931,3653,181,3527,14834,1484,4561,111,2013,1682,1070,563
1/11/2021,0,3848,3209,8559,548,1511,3689,619,619,14526,9193,108,1105,1034,6642,3139,0,3022,53,4906,2516,822,2468,1315,3111,1942,424,6851,167,1000,841,4587,887,2593,15670,7981,3919,1173,7275,981,5118,244,3478,26052,2146,4598,169,1858,3307,921,677
1/12/2021,406,3147,2467,5629,589,2438,3529,727,727,13664,8596,93,1898,1091,5862,3642,4539,4553,51,5278,2948,804,3128,1487,2837,1948,576,5098,243,1529,977,7880,1145,1143,14331,6701,3172,1329,7960,855,5082,452,4625,26082,5188,5294,121,2658,2771,1189,217
1/13/2021,332,3588,2491,7311,552,2403,968,892,892,13381,9036,164,1520,994,6652,4375,0,4063,58,5545,2924,826,3295,1581,2773,2342,457,9853,221,932,653,7092,1424,2187,15787,7654,2946,1137,7175,1013,3336,317,4983,24325,2742,4795,205,2575,3140,827,412
1/14/2021,300,2945,3124,9146,637,2281,1878,662,662,16415,9806,143,1296,0,6642,4666,4093,3925,0,5074,3292,440,3001,1627,2193,2680,525,8914,115,779,722,6311,1262,1878,18688,7149,2723,1012,6047,917,6568,425,5557,27204,2543,6757,161,2193,2706,1430,208
1/15/2021,182,3153,2543,8715,669,2025,0,645,645,11886,8533,156,1150,1918,5343,3889,0,3055,0,5657,2414,340,2211,1485,1436,1606,421,7986,150,0,445,6057,1088,2040,14997,7065,2599,1154,7166,756,6070,341,4808,24657,2150,9914,181,0,2409,1475,159
1/16/2021,279,1917,944,6981,432,1498,0,922,922,10737,6332,121,636,278,4162,3162,0,2350,123,4283,1769,317,0,1333,1183,1457,337,6811,43,1068,919,5132,744,1483,14755,5247,1702,793,6023,512,4205,266,4474,16402,1585,7245,142,3969,1891,697,295
1/17/2021,151,1430,1141,5400,201,1190,6703,616,616,7877,4957,115,716,0,3385,2498,3688,1993,50,3224,1972,385,3343,969,2901,1193,183,5802,164,440,1000,3853,626,1221,12523,4312,1716,646,4045,483,3179,115,2430,11590,1082,4526,163,0,1169,988,345
1/18/2021,125,2515,1331,6417,146,1685,2094,401,401,9571,7492,59,1057,1224,4318,2727,0,2239,71,2567,2167,701,2320,919,2582,1702,288,4058,151,1102,845,4628,691,1178,11863,4989,2801,617,5341,867,3470,127,2057,9476,1302,4515,101,2050,1933,1011,214
1/19/2021,160,3112,2520,4845,694,1371,1915,464,464,11825,8205,68,1229,810,4822,2877,3590,3414,59,3987,2166,675,2421,1224,2331,2290,391,6415,148,961,728,5438,881,1171,11960,6378,2822,674,5984,894,4884,277,4483,31255,2087,4013,150,2028,1851,857,202
1/20/2021,209,2881,3106,9398,571,1983,1662,748,748,12602,8150,112,1692,612,4979,3624,0,3713,59,4821,2396,636,2513,1270,2260,2050,394,7187,197,865,857,5049,988,1200,15800,7271,2560,831,5664,1007,4949,337,3492,22360,2161,4147,109,2070,2569,940,300
1/21/2021,263,3551,2162,8099,764,1798,2019,710,710,13407,8374,122,1335,598,7042,3489,3241,2745,41,4935,2392,1,2538,1506,1993,1856,400,7436,153,909,657,4200,908,1869,14713,4278,2595,866,5338,742,4657,316,4064,22646,2649,4904,179,2162,2303,998,159
1/22/2021,241,3355,1613,7316,593,1958,0,682,682,12104,8985,127,1149,527,5152,3093,0,3789,0,4330,2145,513,1826,1540,1146,1196,361,7181,97,599,625,7147,848,1501,13376,5859,2327,761,5785,712,4661,247,4029,17672,1771,3792,149,1949,2012,1137,0
1/23/2021,165,1728,1071,7217,429,1319,0,660,660,9335,4753,143,848,181,3292,2520,0,2018,82,3750,1686,259,0,1181,984,927,242,6096,57,293,761,5272,626,1194,12760,4481,1614,568,3976,330,3386,185,2841,11565,1516,6172,125,1389,1374,555,315
1/24/2021,83,1839,636,5321,328,1177,5817,616,616,8542,3917,116,583,527,2944,2189,2602,1250,25,3477,1482,662,3347,794,2568,1452,164,4633,132,646,431,4143,491,990,10895,4334,1525,419,3934,675,2350,32,1710,6319,859,4707,132,554,1100,532,124
1/25/2021,85,2900,2485,4748,409,1158,1267,299,299,9466,8393,63,896,559,3667,1718,0,2692,31,2215,1939,462,2075,707,1950,2074,344,3978,154,328,404,4776,600,956,10097,4262,2947,768,4628,660,3588,200,1979,26274,1411,5227,120,1341,1564,1139,130
1/26/2021,173,3177,1777,5918,697,1638,2440,342,342,8211,6384,94,1001,620,3751,2230,3262,2415,67,3022,2190,284,2065,827,1595,1804,371,5587,145,662,390,4810,751,1020,12263,5366,2262,708,5874,728,4450,228,3400,19613,2009,5121,94,1807,1559,797,216
1/27/2021,199,3648,1892,4671,737,1441,1426,663,663,11190,7352,94,1272,508,4191,2819,0,2934,55,4222,1880,358,2255,1316,1774,2186,403,6490,153,814,696,4746,672,1078,14010,5432,2171,720,6036,626,4138,187,1777,18220,1761,4238,144,2520,1980,787,62
1/28/2021,185,2848,1707,5028,617,1722,1258,440,440,10745,6558,104,1005,635,4156,2630,2168,2601,58,2781,2097,354,2139,1114,1847,1528,312,6959,104,0,580,5986,1079,1328,13091,4874,1931,946,9643,587,4117,160,4908,3850,1517,4309,135,1992,1804,905,260
